Time,Year,Month,Day_of_week,Season,Temperature,Number_Of_Guest_Nights,Total_hours_worked,Sales_new_vehicles,Demand
22.0,1.0,6.0,7.0,3.0,25.3,40056510.0,1490.0,420907.0,2.889
14.0,1.0,12.0,2.0,1.0,7.9,39792340.0,1434.0,397531.0,3.946
0.0,3.0,3.0,3.0,2.0,20.2,36765040.0,1426.0,667269.0,2.5839999999999996
21.0,1.0,12.0,2.0,1.0,15.0,39792340.0,1434.0,397531.0,3.696
7.0,3.0,7.0,4.0,3.0,31.7,39572370.0,1452.0,441524.0,3.568
4.0,1.0,11.0,2.0,4.0,15.4,43107390.0,1454.0,417593.0,2.355
23.0,2.0,7.0,6.0,3.0,25.1,38329850.0,1458.0,427534.0,3.365
17.0,4.0,1.0,3.0,1.0,8.8,41699690.0,1303.0,40797.0,4.667
18.0,2.0,5.0,5.0,2.0,16.2,39955140.0,1396.0,372567.0,3.3139999999999996
22.0,1.0,9.0,1.0,4.0,23.0,54851290.0,1440.0,476766.0,2.87
11.0,2.0,3.0,4.0,2.0,13.4,36661700.0,1447.0,69137.0,3.613
3.0,4.0,3.0,5.0,2.0,7.8,39820270.0,1383.0,640803.0,2.5
23.0,2.0,4.0,6.0,2.0,16.4,43862830.0,1480.0,354744.0,2.78
1.0,3.0,12.0,1.0,1.0,7.6,42758200.0,1409.0,387522.0,3.109
7.0,3.0,8.0,5.0,3.0,34.9,44530530.0,1399.0,364214.0,3.7319999999999998
4.0,3.0,3.0,6.0,2.0,11.5,36765040.0,1426.0,667269.0,2.815
5.0,1.0,8.0,6.0,3.0,27.7,44332270.0,1403.0,336658.0,2.541
22.0,3.0,6.0,1.0,3.0,23.0,42360590.0,1476.0,45376.0,2.694
19.0,1.0,11.0,4.0,4.0,10.3,43107390.0,1454.0,417593.0,3.6239999999999997
21.0,2.0,8.0,6.0,3.0,27.3,45887250.0,1393.0,3553.0,3.553
5.0,4.0,3.0,6.0,2.0,11.1,39820270.0,1383.0,640803.0,2.7510000000000003
22.0,2.0,12.0,6.0,1.0,2.8,42109900.0,1441.0,394248.0,3.339
19.0,1.0,7.0,7.0,3.0,22.1,36895570.0,1465.0,4156.0,3.2260000000000004
9.0,3.0,8.0,1.0,3.0,23.0,44530530.0,1399.0,364214.0,4.0680000000000005
10.0,1.0,11.0,4.0,4.0,13.3,43107390.0,1454.0,417593.0,3.575
2.0,3.0,5.0,2.0,2.0,17.0,40103250.0,1407.0,371857.0,2.1830000000000003
12.0,1.0,5.0,2.0,2.0,19.7,38330190.0,1381.0,331586.0,3.281
22.0,2.0,3.0,1.0,2.0,10.2,36661700.0,1447.0,69137.0,3.0039999999999996
22.0,2.0,8.0,4.0,3.0,25.6,45887250.0,1393.0,3553.0,2.725
1.0,3.0,4.0,3.0,2.0,18.4,42699480.0,1460.0,366146.0,2.53
18.0,2.0,8.0,3.0,3.0,20.8,45887250.0,1393.0,3553.0,4.065
7.0,2.0,3.0,3.0,2.0,7.9,36661700.0,1447.0,69137.0,3.552
4.0,1.0,8.0,3.0,3.0,27.7,44332270.0,1403.0,336658.0,2.6710000000000003
6.0,3.0,6.0,6.0,3.0,20.2,42360590.0,1476.0,45376.0,2.645
12.0,2.0,2.0,1.0,1.0,10.1,36792560.0,1420.0,484722.0,3.196
7.0,1.0,12.0,6.0,1.0,8.3,39792340.0,1434.0,397531.0,2.9810000000000003
12.0,4.0,3.0,5.0,2.0,4.7,39820270.0,1383.0,640803.0,3.687
1.0,2.0,4.0,2.0,2.0,15.9,43862830.0,1480.0,354744.0,2.21
0.0,2.0,9.0,4.0,4.0,25.1,56797700.0,1438.0,495179.0,2.77
6.0,2.0,5.0,3.0,2.0,18.1,39955140.0,1396.0,372567.0,2.455
20.0,3.0,11.0,1.0,4.0,14.3,44483540.0,1474.0,44194.0,2.8930000000000002
16.0,4.0,2.0,2.0,1.0,10.6,39368380.0,1378.0,479421.0,3.475
3.0,2.0,5.0,1.0,2.0,19.8,39955140.0,1396.0,372567.0,2.086
14.0,1.0,11.0,2.0,4.0,10.1,43107390.0,1454.0,417593.0,3.6519999999999997
2.0,1.0,12.0,6.0,1.0,13.0,39792340.0,1434.0,397531.0,2.65
14.0,2.0,5.0,7.0,2.0,16.9,39955140.0,1396.0,372567.0,3.0469999999999997
20.0,2.0,7.0,2.0,3.0,29.0,38329850.0,1458.0,427534.0,4.159
10.0,4.0,2.0,5.0,1.0,3.8,39368380.0,1378.0,479421.0,4.4510000000000005
13.0,3.0,5.0,2.0,2.0,27.5,40103250.0,1407.0,371857.0,3.458
5.0,3.0,11.0,6.0,4.0,10.6,44483540.0,1474.0,44194.0,2.7089999999999996
1.0,3.0,4.0,1.0,2.0,15.4,42699480.0,1460.0,366146.0,2.3080000000000003
7.0,1.0,12.0,1.0,1.0,9.6,39792340.0,1434.0,397531.0,3.057
4.0,2.0,1.0,7.0,1.0,1.3,39454220.0,1338.0,401648.0,2.9360000000000004
1.0,2.0,9.0,2.0,4.0,23.2,56797700.0,1438.0,495179.0,2.222
10.0,2.0,4.0,6.0,2.0,17.7,43862830.0,1480.0,354744.0,3.3760000000000003
10.0,4.0,1.0,5.0,1.0,7.2,41699690.0,1303.0,40797.0,4.7010000000000005
4.0,3.0,7.0,6.0,3.0,28.4,39572370.0,1452.0,441524.0,2.63
6.0,3.0,1.0,6.0,1.0,3.3,40211200.0,1337.0,399533.0,4.279
20.0,3.0,11.0,2.0,4.0,15.2,44483540.0,1474.0,44194.0,3.173
20.0,1.0,11.0,5.0,4.0,8.6,43107390.0,1454.0,417593.0,3.449
13.0,1.0,4.0,2.0,2.0,22.7,42178210.0,1488.0,324738.0,3.3569999999999998
1.0,3.0,1.0,4.0,1.0,4.6,40211200.0,1337.0,399533.0,3.4
18.0,3.0,5.0,7.0,2.0,21.9,40103250.0,1407.0,371857.0,3.053
19.0,3.0,2.0,2.0,1.0,4.6,35725280.0,1389.0,47387.0,4.284
20.0,1.0,9.0,2.0,4.0,23.2,54851290.0,1440.0,476766.0,3.5239999999999996
14.0,1.0,11.0,1.0,4.0,13.5,43107390.0,1454.0,417593.0,2.7310000000000003
12.0,3.0,12.0,4.0,1.0,8.5,42758200.0,1409.0,387522.0,3.234
4.0,2.0,7.0,4.0,3.0,24.0,38329850.0,1458.0,427534.0,2.593
21.0,1.0,6.0,7.0,3.0,21.8,40056510.0,1490.0,420907.0,2.863
8.0,1.0,5.0,6.0,2.0,18.1,38330190.0,1381.0,331586.0,3.1060000000000003
14.0,2.0,5.0,1.0,2.0,29.9,39955140.0,1396.0,372567.0,3.036
12.0,3.0,3.0,5.0,2.0,12.1,36765040.0,1426.0,667269.0,3.4560000000000004
23.0,3.0,8.0,5.0,3.0,28.1,44530530.0,1399.0,364214.0,3.943
16.0,1.0,5.0,1.0,2.0,20.7,38330190.0,1381.0,331586.0,2.7060000000000004
6.0,3.0,7.0,1.0,3.0,31.2,39572370.0,1452.0,441524.0,2.447
18.0,2.0,3.0,3.0,2.0,8.9,36661700.0,1447.0,69137.0,4.144
13.0,3.0,3.0,3.0,2.0,6.9,36765040.0,1426.0,667269.0,3.887
21.0,2.0,2.0,1.0,1.0,5.5,36792560.0,1420.0,484722.0,3.5210000000000004
17.0,1.0,12.0,7.0,1.0,6.2,39792340.0,1434.0,397531.0,3.81
16.0,1.0,6.0,1.0,3.0,27.0,40056510.0,1490.0,420907.0,3.1660000000000004
8.0,2.0,2.0,7.0,1.0,6.4,36792560.0,1420.0,484722.0,3.4589999999999996
5.0,2.0,10.0,2.0,4.0,10.9,42161920.0,1444.0,372464.0,2.418
20.0,3.0,11.0,2.0,4.0,16.2,44483540.0,1474.0,44194.0,3.1489999999999996
13.0,2.0,2.0,7.0,1.0,11.8,36792560.0,1420.0,484722.0,3.218
22.0,2.0,6.0,2.0,3.0,22.4,43002660.0,1490.0,477464.0,3.103
9.0,2.0,8.0,2.0,3.0,28.6,45887250.0,1393.0,3553.0,4.039
4.0,2.0,4.0,2.0,2.0,10.6,43862830.0,1480.0,354744.0,2.3080000000000003
1.0,3.0,10.0,7.0,4.0,18.6,42163910.0,1439.0,418987.0,2.38
18.0,3.0,10.0,3.0,4.0,18.9,42163910.0,1439.0,418987.0,3.408
15.0,2.0,5.0,6.0,2.0,24.8,39955140.0,1396.0,372567.0,3.449
11.0,2.0,1.0,5.0,1.0,8.0,39454220.0,1338.0,401648.0,4.16
5.0,1.0,12.0,5.0,1.0,7.5,39792340.0,1434.0,397531.0,2.778
1.0,1.0,11.0,6.0,4.0,15.1,43107390.0,1454.0,417593.0,2.437
6.0,1.0,7.0,4.0,3.0,26.2,36895570.0,1465.0,4156.0,2.799
17.0,2.0,5.0,5.0,2.0,21.4,39955140.0,1396.0,372567.0,3.435
1.0,3.0,3.0,7.0,2.0,9.5,36765040.0,1426.0,667269.0,2.997
14.0,2.0,6.0,7.0,3.0,25.9,43002660.0,1490.0,477464.0,3.1710000000000003
0.0,3.0,10.0,6.0,4.0,18.0,42163910.0,1439.0,418987.0,2.501
21.0,4.0,3.0,7.0,2.0,7.5,39820270.0,1383.0,640803.0,3.2889999999999997
14.0,1.0,6.0,4.0,3.0,24.6,40056510.0,1490.0,420907.0,3.458
20.0,1.0,4.0,6.0,2.0,13.2,42178210.0,1488.0,324738.0,2.9560000000000004
1.0,3.0,10.0,6.0,4.0,16.8,42163910.0,1439.0,418987.0,2.489
5.0,1.0,12.0,5.0,1.0,15.3,39792340.0,1434.0,397531.0,2.861
21.0,3.0,12.0,5.0,1.0,6.9,42758200.0,1409.0,387522.0,3.819
11.0,3.0,5.0,1.0,2.0,20.4,40103250.0,1407.0,371857.0,2.687
2.0,2.0,2.0,5.0,1.0,2.6,36792560.0,1420.0,484722.0,3.01
5.0,1.0,5.0,4.0,2.0,21.9,38330190.0,1381.0,331586.0,2.568
13.0,2.0,2.0,3.0,1.0,8.7,36792560.0,1420.0,484722.0,3.8169999999999997
21.0,2.0,12.0,2.0,1.0,6.1,42109900.0,1441.0,394248.0,3.713
19.0,1.0,9.0,6.0,4.0,25.8,54851290.0,1440.0,476766.0,4.056
15.0,3.0,11.0,2.0,4.0,13.5,44483540.0,1474.0,44194.0,3.484
21.0,1.0,10.0,5.0,4.0,13.7,40890550.0,1434.0,378735.0,2.986
7.0,1.0,10.0,7.0,4.0,20.1,40890550.0,1434.0,378735.0,2.5469999999999997
14.0,3.0,7.0,6.0,3.0,28.3,39572370.0,1452.0,441524.0,5.092
16.0,2.0,10.0,1.0,4.0,16.2,42161920.0,1444.0,372464.0,3.113
14.0,2.0,7.0,7.0,3.0,31.6,38329850.0,1458.0,427534.0,4.343
10.0,2.0,2.0,4.0,1.0,7.4,36792560.0,1420.0,484722.0,4.0760000000000005
18.0,3.0,2.0,5.0,1.0,0.6,35725280.0,1389.0,47387.0,4.936
14.0,2.0,3.0,6.0,2.0,9.7,36661700.0,1447.0,69137.0,3.7739999999999996
0.0,4.0,3.0,5.0,2.0,17.5,39820270.0,1383.0,640803.0,2.6180000000000003
20.0,1.0,5.0,2.0,2.0,16.6,38330190.0,1381.0,331586.0,3.0810000000000004
3.0,1.0,4.0,6.0,2.0,13.5,42178210.0,1488.0,324738.0,2.407
9.0,3.0,1.0,1.0,1.0,1.6,40211200.0,1337.0,399533.0,4.1419999999999995
2.0,1.0,11.0,7.0,4.0,14.5,43107390.0,1454.0,417593.0,2.5639999999999996
2.0,1.0,12.0,1.0,1.0,12.1,39792340.0,1434.0,397531.0,2.498
8.0,4.0,2.0,7.0,1.0,0.3,39368380.0,1378.0,479421.0,4.328
19.0,2.0,4.0,7.0,2.0,17.3,43862830.0,1480.0,354744.0,3.167
20.0,4.0,3.0,3.0,2.0,14.6,39820270.0,1383.0,640803.0,3.392
3.0,3.0,5.0,2.0,2.0,16.2,40103250.0,1407.0,371857.0,2.1790000000000003
2.0,2.0,8.0,5.0,3.0,33.6,45887250.0,1393.0,3553.0,2.8560000000000003
23.0,3.0,3.0,5.0,2.0,11.8,36765040.0,1426.0,667269.0,3.089
18.0,1.0,9.0,6.0,4.0,21.5,54851290.0,1440.0,476766.0,3.52
0.0,2.0,9.0,5.0,4.0,22.6,56797700.0,1438.0,495179.0,2.798
14.0,2.0,6.0,1.0,3.0,24.9,43002660.0,1490.0,477464.0,2.727
3.0,3.0,4.0,7.0,2.0,16.4,42699480.0,1460.0,366146.0,2.445
12.0,3.0,11.0,3.0,4.0,8.7,44483540.0,1474.0,44194.0,3.253
5.0,2.0,3.0,4.0,2.0,4.9,36661700.0,1447.0,69137.0,2.958
11.0,3.0,3.0,1.0,2.0,9.0,36765040.0,1426.0,667269.0,3.055
3.0,1.0,6.0,7.0,3.0,16.6,40056510.0,1490.0,420907.0,2.296
1.0,2.0,4.0,1.0,2.0,14.8,43862830.0,1480.0,354744.0,2.282
11.0,1.0,5.0,7.0,2.0,24.9,38330190.0,1381.0,331586.0,3.051
20.0,2.0,12.0,5.0,1.0,7.7,42109900.0,1441.0,394248.0,3.952
10.0,4.0,1.0,1.0,1.0,8.9,41699690.0,1303.0,40797.0,3.533
16.0,1.0,7.0,7.0,3.0,25.7,36895570.0,1465.0,4156.0,3.312
3.0,2.0,9.0,6.0,4.0,17.6,56797700.0,1438.0,495179.0,2.312
21.0,2.0,9.0,2.0,4.0,24.0,56797700.0,1438.0,495179.0,3.145
1.0,2.0,7.0,5.0,3.0,29.7,38329850.0,1458.0,427534.0,2.573
20.0,2.0,9.0,1.0,4.0,23.7,56797700.0,1438.0,495179.0,3.2969999999999997
6.0,1.0,4.0,1.0,2.0,17.9,42178210.0,1488.0,324738.0,2.207
16.0,3.0,4.0,7.0,2.0,19.0,42699480.0,1460.0,366146.0,2.9960000000000004
8.0,3.0,4.0,3.0,2.0,18.2,42699480.0,1460.0,366146.0,3.1239999999999997
8.0,2.0,5.0,5.0,2.0,21.6,39955140.0,1396.0,372567.0,3.2289999999999996
14.0,1.0,8.0,1.0,3.0,24.4,44332270.0,1403.0,336658.0,2.931
22.0,2.0,7.0,2.0,3.0,28.3,38329850.0,1458.0,427534.0,3.676
11.0,2.0,3.0,7.0,2.0,15.3,36661700.0,1447.0,69137.0,3.157
23.0,2.0,1.0,5.0,1.0,4.7,39454220.0,1338.0,401648.0,3.352
12.0,3.0,1.0,2.0,1.0,8.3,40211200.0,1337.0,399533.0,3.7319999999999998
18.0,3.0,3.0,2.0,2.0,7.7,36765040.0,1426.0,667269.0,3.7110000000000003
5.0,2.0,12.0,2.0,1.0,5.6,42109900.0,1441.0,394248.0,2.877
10.0,1.0,5.0,3.0,2.0,20.3,38330190.0,1381.0,331586.0,3.5060000000000002
0.0,3.0,1.0,4.0,1.0,5.1,40211200.0,1337.0,399533.0,3.138
23.0,2.0,11.0,7.0,4.0,5.3,43824150.0,1456.0,406855.0,2.862
23.0,4.0,1.0,7.0,1.0,5.1,41699690.0,1303.0,40797.0,3.3930000000000002
16.0,3.0,8.0,1.0,3.0,28.6,44530530.0,1399.0,364214.0,3.622
3.0,1.0,7.0,7.0,3.0,20.2,36895570.0,1465.0,4156.0,2.335
13.0,3.0,4.0,6.0,2.0,23.7,42699480.0,1460.0,366146.0,3.2689999999999997
23.0,2.0,9.0,1.0,4.0,23.6,56797700.0,1438.0,495179.0,2.516
8.0,1.0,4.0,3.0,2.0,9.8,42178210.0,1488.0,324738.0,3.286
18.0,1.0,8.0,2.0,3.0,25.9,44332270.0,1403.0,336658.0,4.173
21.0,3.0,5.0,3.0,2.0,18.1,40103250.0,1407.0,371857.0,3.0210000000000004
16.0,3.0,10.0,7.0,4.0,24.8,42163910.0,1439.0,418987.0,3.3789999999999996
0.0,2.0,1.0,4.0,1.0,4.5,39454220.0,1338.0,401648.0,3.388
11.0,3.0,8.0,7.0,3.0,28.3,44530530.0,1399.0,364214.0,4.724
5.0,2.0,4.0,7.0,2.0,14.4,43862830.0,1480.0,354744.0,2.36
8.0,4.0,1.0,2.0,1.0,8.6,41699690.0,1303.0,40797.0,4.263
1.0,1.0,10.0,3.0,4.0,16.5,40890550.0,1434.0,378735.0,2.189
18.0,3.0,3.0,5.0,2.0,17.2,36765040.0,1426.0,667269.0,3.513
3.0,2.0,2.0,5.0,1.0,3.0,36792560.0,1420.0,484722.0,2.964
9.0,3.0,7.0,4.0,3.0,31.4,39572370.0,1452.0,441524.0,4.601
6.0,2.0,4.0,2.0,2.0,8.3,43862830.0,1480.0,354744.0,2.727
10.0,3.0,9.0,2.0,4.0,28.1,56158180.0,1390.0,485365.0,3.9330000000000003
8.0,2.0,11.0,7.0,4.0,5.0,43824150.0,1456.0,406855.0,3.324
10.0,2.0,6.0,6.0,3.0,28.4,43002660.0,1490.0,477464.0,3.8960000000000004
1.0,2.0,11.0,6.0,4.0,12.5,43824150.0,1456.0,406855.0,2.427
14.0,2.0,11.0,1.0,4.0,11.2,43824150.0,1456.0,406855.0,2.892
7.0,1.0,11.0,1.0,4.0,18.9,43107390.0,1454.0,417593.0,2.623
2.0,2.0,4.0,1.0,2.0,9.6,43862830.0,1480.0,354744.0,2.3080000000000003
5.0,3.0,1.0,7.0,1.0,6.5,40211200.0,1337.0,399533.0,3.486
11.0,2.0,6.0,3.0,3.0,21.8,43002660.0,1490.0,477464.0,3.44
13.0,1.0,8.0,3.0,3.0,25.8,44332270.0,1403.0,336658.0,4.031000000000001
16.0,3.0,10.0,3.0,4.0,17.6,42163910.0,1439.0,418987.0,3.6630000000000003
8.0,3.0,5.0,5.0,2.0,14.5,40103250.0,1407.0,371857.0,2.556
23.0,1.0,4.0,2.0,2.0,16.3,42178210.0,1488.0,324738.0,2.728
20.0,3.0,7.0,3.0,3.0,23.8,39572370.0,1452.0,441524.0,4.73
20.0,1.0,6.0,4.0,3.0,21.3,40056510.0,1490.0,420907.0,3.1719999999999997
6.0,3.0,9.0,5.0,4.0,31.9,56158180.0,1390.0,485365.0,2.9189999999999996
18.0,2.0,3.0,7.0,2.0,11.1,36661700.0,1447.0,69137.0,3.6039999999999996
21.0,1.0,6.0,7.0,3.0,24.5,40056510.0,1490.0,420907.0,3.034
9.0,2.0,2.0,3.0,1.0,7.7,36792560.0,1420.0,484722.0,4.005
1.0,4.0,2.0,3.0,1.0,10.6,39368380.0,1378.0,479421.0,2.665
16.0,3.0,10.0,6.0,4.0,24.6,42163910.0,1439.0,418987.0,3.553
22.0,1.0,4.0,2.0,2.0,7.6,42178210.0,1488.0,324738.0,3.221
15.0,1.0,4.0,7.0,2.0,19.7,42178210.0,1488.0,324738.0,2.818
14.0,3.0,5.0,7.0,2.0,25.2,40103250.0,1407.0,371857.0,2.4930000000000003
2.0,1.0,6.0,4.0,3.0,19.3,40056510.0,1490.0,420907.0,2.351
15.0,2.0,9.0,6.0,4.0,21.9,56797700.0,1438.0,495179.0,3.975
7.0,2.0,10.0,3.0,4.0,10.2,42161920.0,1444.0,372464.0,3.1210000000000004
2.0,3.0,2.0,3.0,1.0,5.9,35725280.0,1389.0,47387.0,3.2889999999999997
8.0,1.0,11.0,5.0,4.0,2.2,43107390.0,1454.0,417593.0,4.276
11.0,3.0,4.0,5.0,2.0,12.4,42699480.0,1460.0,366146.0,3.3560000000000003
12.0,3.0,12.0,1.0,1.0,8.6,42758200.0,1409.0,387522.0,3.286
19.0,3.0,12.0,3.0,1.0,7.7,42758200.0,1409.0,387522.0,4.43
23.0,3.0,10.0,2.0,4.0,18.5,42163910.0,1439.0,418987.0,2.823
5.0,1.0,5.0,3.0,2.0,16.5,38330190.0,1381.0,331586.0,2.415
13.0,3.0,9.0,7.0,4.0,20.8,56158180.0,1390.0,485365.0,3.048
15.0,2.0,5.0,2.0,2.0,25.6,39955140.0,1396.0,372567.0,3.412
2.0,3.0,7.0,2.0,3.0,26.3,39572370.0,1452.0,441524.0,2.565
9.0,3.0,6.0,1.0,3.0,22.4,42360590.0,1476.0,45376.0,2.772
18.0,3.0,1.0,2.0,1.0,-0.2,40211200.0,1337.0,399533.0,5.0089999999999995
9.0,2.0,10.0,2.0,4.0,21.2,42161920.0,1444.0,372464.0,2.9330000000000003
9.0,2.0,6.0,5.0,3.0,26.2,43002660.0,1490.0,477464.0,3.755
18.0,3.0,4.0,7.0,2.0,24.0,42699480.0,1460.0,366146.0,2.9539999999999997
3.0,4.0,1.0,6.0,1.0,3.5,41699690.0,1303.0,40797.0,3.0980000000000003
7.0,3.0,12.0,4.0,1.0,3.1,42758200.0,1409.0,387522.0,4.02
2.0,1.0,12.0,7.0,1.0,6.9,39792340.0,1434.0,397531.0,2.563
7.0,3.0,6.0,7.0,3.0,19.3,42360590.0,1476.0,45376.0,2.7260000000000004
19.0,3.0,10.0,2.0,4.0,17.2,42163910.0,1439.0,418987.0,3.248
23.0,3.0,11.0,2.0,4.0,10.5,44483540.0,1474.0,44194.0,2.82
10.0,1.0,4.0,4.0,2.0,14.2,42178210.0,1488.0,324738.0,3.588
8.0,4.0,1.0,5.0,1.0,8.5,41699690.0,1303.0,40797.0,4.2860000000000005
23.0,3.0,7.0,7.0,3.0,26.7,39572370.0,1452.0,441524.0,3.5980000000000003
9.0,3.0,3.0,3.0,2.0,8.1,36765040.0,1426.0,667269.0,4.001
9.0,2.0,2.0,2.0,1.0,5.8,36792560.0,1420.0,484722.0,4.1339999999999995
15.0,2.0,7.0,7.0,3.0,27.0,38329850.0,1458.0,427534.0,4.352
19.0,1.0,6.0,6.0,3.0,21.9,40056510.0,1490.0,420907.0,3.5180000000000002
10.0,2.0,6.0,7.0,3.0,27.0,43002660.0,1490.0,477464.0,3.281
12.0,2.0,5.0,2.0,2.0,26.0,39955140.0,1396.0,372567.0,3.412
14.0,3.0,5.0,1.0,2.0,26.7,40103250.0,1407.0,371857.0,2.68
19.0,2.0,6.0,7.0,3.0,21.6,43002660.0,1490.0,477464.0,3.0460000000000003
3.0,3.0,4.0,2.0,2.0,13.3,42699480.0,1460.0,366146.0,2.301
5.0,2.0,10.0,4.0,4.0,19.0,42161920.0,1444.0,372464.0,2.513
0.0,3.0,7.0,2.0,3.0,25.3,39572370.0,1452.0,441524.0,2.805
18.0,4.0,3.0,4.0,2.0,8.0,39820270.0,1383.0,640803.0,3.44
12.0,2.0,11.0,3.0,4.0,14.0,43824150.0,1456.0,406855.0,3.489
12.0,2.0,4.0,3.0,2.0,15.8,43862830.0,1480.0,354744.0,3.3310000000000004
12.0,2.0,1.0,3.0,1.0,11.0,39454220.0,1338.0,401648.0,3.655
2.0,2.0,1.0,2.0,1.0,4.1,39454220.0,1338.0,401648.0,2.81
6.0,3.0,10.0,2.0,4.0,11.6,42163910.0,1439.0,418987.0,2.539
10.0,2.0,2.0,1.0,1.0,10.6,36792560.0,1420.0,484722.0,3.0260000000000002
18.0,3.0,2.0,5.0,1.0,1.9,35725280.0,1389.0,47387.0,4.8
23.0,3.0,12.0,4.0,1.0,3.5,42758200.0,1409.0,387522.0,3.483
22.0,2.0,11.0,7.0,4.0,15.2,43824150.0,1456.0,406855.0,2.7089999999999996
0.0,1.0,8.0,4.0,3.0,27.9,44332270.0,1403.0,336658.0,3.302
4.0,3.0,4.0,1.0,2.0,17.1,42699480.0,1460.0,366146.0,2.278
3.0,2.0,11.0,3.0,4.0,12.4,43824150.0,1456.0,406855.0,2.6
3.0,2.0,2.0,5.0,1.0,2.0,36792560.0,1420.0,484722.0,2.975
1.0,3.0,11.0,4.0,4.0,11.2,44483540.0,1474.0,44194.0,2.613
2.0,1.0,11.0,1.0,4.0,15.7,43107390.0,1454.0,417593.0,2.426
7.0,3.0,11.0,6.0,4.0,9.6,44483540.0,1474.0,44194.0,3.138
18.0,2.0,11.0,6.0,4.0,16.1,43824150.0,1456.0,406855.0,3.964
12.0,3.0,11.0,4.0,4.0,15.3,44483540.0,1474.0,44194.0,3.219
10.0,3.0,9.0,4.0,4.0,17.5,56158180.0,1390.0,485365.0,3.512
12.0,1.0,6.0,1.0,3.0,28.8,40056510.0,1490.0,420907.0,3.123
23.0,1.0,9.0,1.0,4.0,22.1,54851290.0,1440.0,476766.0,2.676
5.0,2.0,2.0,3.0,1.0,3.5,36792560.0,1420.0,484722.0,3.178
16.0,1.0,12.0,2.0,1.0,13.0,39792340.0,1434.0,397531.0,3.681
14.0,3.0,1.0,6.0,1.0,5.5,40211200.0,1337.0,399533.0,4.132
22.0,3.0,7.0,6.0,3.0,25.3,39572370.0,1452.0,441524.0,3.303
18.0,4.0,3.0,3.0,2.0,14.4,39820270.0,1383.0,640803.0,3.5860000000000003
14.0,4.0,3.0,4.0,2.0,18.0,39820270.0,1383.0,640803.0,3.2110000000000003
13.0,3.0,4.0,5.0,2.0,19.0,42699480.0,1460.0,366146.0,3.342
10.0,2.0,1.0,7.0,1.0,5.4,39454220.0,1338.0,401648.0,3.835
7.0,1.0,7.0,1.0,3.0,24.8,36895570.0,1465.0,4156.0,2.48
13.0,2.0,11.0,3.0,4.0,9.0,43824150.0,1456.0,406855.0,3.72
12.0,3.0,2.0,5.0,1.0,3.9,35725280.0,1389.0,47387.0,4.065
10.0,1.0,9.0,6.0,4.0,23.3,54851290.0,1440.0,476766.0,3.821
15.0,3.0,4.0,3.0,2.0,13.6,42699480.0,1460.0,366146.0,3.2560000000000002
13.0,2.0,9.0,2.0,4.0,24.4,56797700.0,1438.0,495179.0,3.875
22.0,1.0,9.0,7.0,4.0,25.0,54851290.0,1440.0,476766.0,3.0460000000000003
14.0,2.0,11.0,4.0,4.0,12.4,43824150.0,1456.0,406855.0,3.4610000000000003
2.0,2.0,2.0,7.0,1.0,8.4,36792560.0,1420.0,484722.0,2.7310000000000003
6.0,2.0,11.0,1.0,4.0,10.9,43824150.0,1456.0,406855.0,2.495
6.0,2.0,4.0,1.0,2.0,15.7,43862830.0,1480.0,354744.0,2.146
0.0,3.0,1.0,6.0,1.0,1.4,40211200.0,1337.0,399533.0,3.847
10.0,3.0,6.0,6.0,3.0,19.0,42360590.0,1476.0,45376.0,3.855
19.0,1.0,10.0,1.0,4.0,19.0,40890550.0,1434.0,378735.0,3.008
20.0,2.0,11.0,4.0,4.0,11.2,43824150.0,1456.0,406855.0,3.428
17.0,1.0,6.0,4.0,3.0,23.4,40056510.0,1490.0,420907.0,3.681
13.0,3.0,7.0,2.0,3.0,28.4,39572370.0,1452.0,441524.0,5.614
22.0,2.0,2.0,7.0,1.0,6.7,36792560.0,1420.0,484722.0,3.299
6.0,2.0,5.0,5.0,2.0,18.5,39955140.0,1396.0,372567.0,2.502
5.0,3.0,2.0,2.0,1.0,9.8,35725280.0,1389.0,47387.0,3.051
4.0,3.0,2.0,7.0,1.0,6.8,35725280.0,1389.0,47387.0,3.167
8.0,3.0,1.0,3.0,1.0,7.6,40211200.0,1337.0,399533.0,4.187
18.0,2.0,6.0,3.0,3.0,16.7,43002660.0,1490.0,477464.0,3.361
4.0,2.0,8.0,2.0,3.0,29.7,45887250.0,1393.0,3553.0,2.375
8.0,3.0,11.0,4.0,4.0,15.0,44483540.0,1474.0,44194.0,3.207
22.0,1.0,9.0,6.0,4.0,22.4,54851290.0,1440.0,476766.0,3.1069999999999998
21.0,3.0,5.0,4.0,2.0,24.1,40103250.0,1407.0,371857.0,3.093
23.0,4.0,1.0,6.0,1.0,3.4,41699690.0,1303.0,40797.0,3.1719999999999997
21.0,1.0,11.0,6.0,4.0,11.6,43107390.0,1454.0,417593.0,3.1010000000000004
10.0,2.0,8.0,3.0,3.0,24.6,45887250.0,1393.0,3553.0,4.644
10.0,2.0,10.0,1.0,4.0,14.9,42161920.0,1444.0,372464.0,2.9819999999999998
14.0,2.0,2.0,1.0,1.0,9.5,36792560.0,1420.0,484722.0,3.333
20.0,1.0,5.0,2.0,2.0,21.8,38330190.0,1381.0,331586.0,3.282
0.0,1.0,5.0,7.0,2.0,18.0,38330190.0,1381.0,331586.0,2.336
